Red Checkpoint;Blue Checkpoint;Game Moves;Winner
14;5;H5 H5 F6 G8 F8 E10 F9 F10 G9 G10 I9 H9 I8 H8 I7 H7 I6 H6 I5 I4 J4 K2 J3 J2 I3 I2 H3 H2 G3 G2 E3 F3 E4 F4 E5 F5 E6 F7 D8 D9 B10 C9 B9 C8 B8 C7 B7 C6 B6 C5 B5 C3 C4 D3 D4 F1 D2 E2 E1 C10 B11 C11 A7 A4 G6 G7 G5 G4 H4 H5 E7 D10 E9 H10 I10 H11 I11 J10 K9 K10 J11 J9 K8 J8 K7 J7 K6 J6 K5 J5 K4 F11 C1 B3 G11 A5 B4 A3 B2 K11 A2 C2 B1 A1 D1 G1;Blue
15;5;G2 G2 H4 G8 D8 E6 F6 E7 F7 E9 C8 C9 D9 C11 B10 C10 B9 D7 C7 D5 C5 C6 A7 B6 A6 B5 A5 B3 B4 C3 C4 D3 D4 E3 E4 F3 F4 G3 G4 I2 J2 I3 J3 I4 J4 I5 J5 I6 J6 I8 K7 J9 I7 H8 H7 G7 G6 H6 G5 H5 J1 J8 K8 K9 A3 A4 F5 D6 E8 F8 B11 K6 J7 I9 J10 A2 D2 D1 E1 E2 J11 C2 B2 B1 A1 F10 F9 E10 D10 D11 C1 K11 I11 H11 G11 G10 G9 H10 F11 H9 A8 K10 I10 F2 H3 H2;Blue
9;6;K5 K5 F6 G4 J3 J2 E5 E4 F4 G2 G3 F3 H2 E8 B9 B10 G7 G8 F8 E10 E9 C11 F9 F10 G9 G10 I9 H11 J10 H9 I8 H8 I7 H7 I6 H6 I5 H5 I4 H3 I3 I2 H1 H10 I10 I11 J11 G6 F7 F5 E6 G5 H4 A10 B1 C2 C3 D2 D3 E2 B2 B3 A4 A3 G1 F2 E3 D4 C5 C4 B5 B4 A5 K2 D6 A6 B6 J4 K4 K3 C6 D5 C7 D7 C8 D8 C9 D9 E7 A2 A1 K11 K9 F1 E1 D1 C1 K10 F11 G11 J9 A7 B7 C10 D10 D11;Blue
10;6;I11 I11 F6 F5 G5 H3 K2 E8 B9 B10 G7 G8 F8 E10 E9 C11 F9 F10 G9 G10 I9 H11 J10 H8 I7 I8 K7 J8 K8 J6 K6 J7 K5 J5 K4 J4 K3 K1 J2 J1 I2 I1 H2 H1 G2 G1 E2 F2 E3 F3 E4 F4 D6 E7 E6 D7 B8 C9 C7 A10 C10 B11 D10 D11 J9 A3 F1 G6 F7 D8 C8 K10 I11 H6 H7 I6 I5 H5 I4 H4 I3 A6 D5 E5 J11 E1 C1 C2 D2 D1 B1 B2 A2 A1 G4 G3 I10 K11 D9 C4 C5 A4 B3 C3 B4 H9;Blue
11;6;B6 B6 F6 G4 J3 J2 E5 F3 D4 C3 E2 E1 F1 E8 B9 B10 G7 G8 F8 E10 E9 C11 F9 F10 G9 G10 I9 H11 J10 H9 I8 H8 I7 H7 I6 H6 I5 H5 I3 I2 H3 H2 G3 G2 E3 D3 D2 C4 H4 I4 J4 K2 F11 H10 I10 I11 J11 A4 F5 G5 G6 B4 H1 G1 B1 B3 G11 K3 C10 B11 F7 A2 C2 C1 D1 E6 D6 D7 C7 C9 C8 D8 E7 B2 K11 K10 J9 E4 D5 F4 A1 A3 K9 K8 K7 J7 J6 K6 K5 A5 B5 C5 C6 D10 D9 A10;Blue
11;6;C1 C1 G7 I10 H10 H4 I4 H6 G6 H5 F5 F4 G4 H2 G3 G2 F3 F2 D3 E3 D4 E4 D5 E5 D6 E6 D7 E7 D8 D9 E8 E9 F8 F9 H8 G8 H7 H9 G9 F11 G10 G11 H11 E1 C2 D1 A2 B2 B3 E2 D2 C1 B1 F10 I11 I9 F1 K8 E11 E10 J10 J9 K9 J8 K7 A4 B4 C3 C4 B5 C5 A5 C6 D10 C9 C10 B10 B11 A11 C11 A7 K11 C7 C8 B8 B9 A9 A10 A8 I5 J4 A1 J11 J6 K5 K6 J5 I6 I7 J7 J3 J2 I3 I2 H3 K2;Blue
11;6;G10 G10 F6 E8 B9 B10 G7 G8 F8 E10 E9 C11 F9 F10 G9 G10 I9 H9 I8 H8 I7 H7 I6 H6 I5 J2 H5 H3 G4 G3 E4 E3 F3 F4 E5 F5 E6 G1 G2 H11 J10 H1 H2 I1 F2 F1 E2 E1 C2 D2 C3 D3 C4 D4 C5 D5 C6 D6 C7 D7 C8 D8 C9 D9 C10 B11 I10 G11 I11 A10 F7 E7 D1 G6 G5 H4 J3 K2 I3 I2 J1 I4 J4 K3 E11 A5 B5 B4 A4 B3 A3 B1 C1 B2 A2 A1 J11 K11 K9 K10 J9 H10 J8 F11 A7 D10;Blue
13;6;C1 C1 G7 I10 H10 H4 I4 H6 G6 H5 F5 F4 G4 H2 G3 G2 F3 F2 D3 E3 D4 E4 D5 E5 D6 E6 D7 E7 D8 D9 E8 E9 F8 F9 H8 G8 H7 H9 G9 F11 G10 G11 H11 E1 C2 D1 A2 B2 B3 E2 D2 C1 B1 F10 I11 I9 F1 K8 E11 E10 J10 J9 K9 J8 K7 A4 B4 C3 C4 B5 C5 A5 C6 D10 C9 C10 B10 B11 A11 C11 A7 K11 C7 C8 B8 B9 A10 A9 A8 I5 J4 A1 J11 J6 K5 K6 J5 I6 I7 J7 J3 J2 I3 I2 H3 K2;Blue
8;7;H5 H5 F6 G8 F8 E10 F9 F10 G9 G10 I9 H9 I8 H8 I7 H7 I6 H6 J4 I3 K2 K1 J2 J1 I2 I1 G2 H2 G3 H3 G4 G5 F5 D8 F7 E6 F4 H5 H4 I4 I5 G6 G7 B8 H10 G11 H11 F3 H1 I10 F11 E11 G1 C7 A8 A9 J10 J9 K9 K8 J8 B7 A7 A6 B6 C6 C5 D3 E3 E4 D4 D5 F1 K7 J7 A5 C4 C3 A4 B2 F2 E5 D6 D7 E7 C2 B3 A3 I11 A2 J11 E1 A1 K11 K10 B4 B1 D2 B5 D10 D9 C10 C9 B10 A10 A11;Blue
9;7;E9 E9 F6 F5 G5 H3 K2 E8 B9 B10 G7 G8 F8 E10 F9 F10 D10 E9 D9 D8 C9 C7 I7 H9 J8 I10 K9 J11 H10 I9 J9 I8 J7 J10 K10 K11 A8 B6 H7 H8 F7 C8 B8 B7 A7 A6 C6 D6 D5 E5 E4 K7 I11 K6 J6 E3 F3 G1 F2 F1 H2 G3 G2 H1 I1 I2 J4 K1 J2 J1 D7 E6 E7 H4 H5 I4 J3 I3 G6 H6 I6 A1 E11 F11 C1 A2 B1 C2 D2 C3 D4 D3 E2 E1 D1 B4 C4 B2 B3 A4 C11 A3 B5 C5 F4 G4;Blue
10;7;H7 H7 F6 E8 B9 B10 G7 F9 H8 G10 I9 H11 J10 J11 I11 G4 J3 J2 E5 E4 F4 G2 G3 I1 F3 F2 E2 E3 B5 D3 C3 B6 C5 C4 B4 C6 D5 D6 E6 D7 F7 F8 H9 H6 G6 H5 D1 D2 F1 I5 H4 G5 F5 A6 H10 G11 I10 J9 G9 F10 D9 D8 C9 C8 B8 A7 C7 B7 I7 K4 J5 J4 I4 I6 J6 K3 I3 I2 H3 H2 F11 E1 G1 H1 A8 K6 J7 K5 E11 A5 A1 K11 K10 K9 E10 D11 E9 C2 B2 A3 B3 A4 B1 C1 A2 H7;Blue
11;7;C1 C1 G7 I10 H10 H4 I4 H6 G6 H5 F5 F4 G4 H2 G3 G2 F3 F2 D3 E3 D4 E4 D5 E5 D6 E6 D7 E7 D8 D9 E8 E9 F8 F9 H8 G8 H7 H9 G9 F11 G10 G11 H11 E1 C2 D1 A2 B2 B3 E2 D2 C1 B1 F10 I11 I9 F1 K8 E11 E10 J10 J9 K9 J8 K7 A4 B4 C3 C4 B5 C5 A5 C6 D10 C9 C10 B10 B11 A11 C11 A7 K11 C7 C8 B8 B9 A9 A10 A8 I5 J4 A1 J11 J6 K5 K6 J5 I6 I7 J7 J3 J2 I3 I2 H3 K2;Blue
13;7;C1 C1 G7 I10 H10 H4 I4 H6 G6 H5 F5 F4 G4 H2 G3 G2 F3 F2 D3 E3 D4 E4 D5 E5 D6 E6 D7 E7 D8 D9 E8 E9 F8 F9 H8 G8 H7 H9 G9 F11 G10 G11 H11 E1 C2 D1 A2 B2 B3 E2 D2 C1 B1 F10 I11 I9 F1 K8 E11 E10 J10 J9 K9 J8 K7 A4 B4 C3 C4 B5 C5 A5 C6 D10 C9 C10 B10 B11 A11 C11 A7 K11 C7 C8 B8 B9 A10 A9 A8 I5 J4 A1 J11 J6 K5 K6 J5 I6 I7 J7 J3 J2 I3 I2 H3 K2;Blue
8;1;B9 B9 J2 I4 K3 J5 G5 F7 H6 G8 I7 H9 J8 I10 K9 J11 D8 C11 E6 D9 B10 C9 B9 C8 B8 C7 B7 C5 C6 D5 D6 F4 H3 F5 F6 H4 G4 G6 H5 G7 H7 H8 I8 J10 K10 K11 I9 H10 J9 A7 E5 E4 I1 A6 I11 I5 I6 K4 H2 F9 G9 F10 G10 F11 G11 A5 B5 B6 D4 E3 D3 E1 E2 F1 F2 G1 G2 H1 B1 C2 B3 C3 C4 B4 D2 D1 C1 B2 A2 A4 F3 G3 A1 A3 J3 F8 E7 D7 E8 E9 D10 D11 E11 E10 C10 B11 A11;Red
8;1;E5 E5 F6 G4 H4 G5 H5 G7 I6 H8 J7 I9 J9 J8 D7 E8 C9 B11 D10 I2 H3 H2 G3 G2 F3 F2 D3 E3 J2 I3 D4 E4 D5 D6 B7 C6 B6 C8 A9 B9 A10 B10 A11 C5 B5 C4 B4 C2 C3 D2 E2 E1 F1 I4 K3 J5 I5 J4 K4 K5 J6 A3 J3 H7 I8 H9 K8 K7 I11 K6 I7 H6 G6 F7 E7 D8 C7 E6 F5 F4 J1 A4 B3 B2 G1 A6 J11 F10 F9 E10 E9 F8 G9 G10 E11 D11 F11 A2 K9 K11 I10 H10 J10 H11 B1 H1 A8;Red
8;2;B7 B7 G7 I10 F9 H5 F6 G4 E5 F3 D4 E2 C3 D1 B2 C4 D3 E3 E4 F4 F5 G5 F7 C5 E10 E9 F8 E7 E8 E6 D6 D7 B8 C7 B7 C6 A6 B4 I5 J3 H4 I4 G6 K3 H3 I1 J2 I3 I2 A10 C9 C8 B9 B5 K1 K2 B11 A4 H1 G3 G10 D8 D9 J4 H6 K11 E11 A5 I7 H8 I8 H9 I9 H10 F11 F10 G9 G8 H7 I6 J5 J6 J7 K5 H2 K10 F1 F2 J10 I11 J11 E1 B1 A1 G1 C2 C1 A2 G11 D2 A8 C10 D10 D11 A7 A3 B3;Red
8;3;E8 E8 F6 F5 G5 H3 K2 G4 I4 K1 I2 I3 J2 J3 K3 J4 K4 J5 K5 J7 J6 I7 I6 H7 H6 F8 D9 E7 D7 D8 B9 C8 B8 C7 B7 C6 B6 C4 C5 D4 D5 E4 E5 F4 E6 A5 F3 D6 B11 B5 G2 I5 G6 K6 F7 E8 G7 G8 H8 H9 G9 A7 G1 I8 F10 F9 G10 K7 F11 A6 G11 K8 I1 H4 G3 K10 B1 C3 D3 D10 C10 C11 B2 K11 C1 A4 B3 C2 J11 F1 A1 A2 J10 H11 H10 E1 A8 E2 B4 D2 D1 F2 E3 H1 A10 C9 B10;Red
8;5;B9 B9 J2 I4 K3 J5 G5 F7 H6 G8 I7 H9 J8 I10 K9 J11 D8 C11 E6 D9 B10 C9 B9 C8 B8 C7 B7 C5 C6 D5 D6 F4 H3 F5 F6 H4 G4 G6 H5 G7 H7 H8 I8 J10 K10 K11 I9 H10 J9 A7 E5 E4 I1 A6 I11 I5 I6 K4 H2 F9 G9 F10 G10 F11 G11 A5 B5 B6 D4 E3 D3 E1 E2 F1 F2 G1 G2 H1 B1 C2 B3 C3 C4 B4 D2 D1 C1 B2 A2 A4 F3 G3 A1 A3 J3 F8 E7 D7 E8 E9 D10 D11 E11 E10 C10 B11 A11;Red
8;5;D1 F6 G6 G5 I4 H5 I5 H7 I7 I6 K5 J5 K4 J6 K6 J7 K7 J9 J8 H9 I9 H11 H10 G11 G10 F11 F10 E11 D10 E10 E9 F9 F8 G8 F7 E8 E7 D8 C8 C9 A10 B9 A9 B8 A8 B7 A7 B5 B6 A11 B10 C5 C6 D5 D6 E5 E6 F5 D4 E4 E3 B11 C10 C11 D11 F1 G2 F3 F2 F4 G1 A6 I11 I10 K9 K8 K10 J10 K11 J11 A1 G9 H8 A5 D3 E2 B1 C2 D2 C3 B3 B4 C4 A4 H4 G4 H3 G3 I1 I2 H2 J2 I3 J3 J4 K3 H6;Red
8;7;I5 I5 H7 H8 G8 F10 I9 I10 H10 H9 J7 I7 J6 I5 K4 J3 K3 K2 G4 G5 E6 F6 E7 E5 F5 D9 A10 E8 C8 A11 C10 C9 B10 B9 A9 B8 A8 B7 A7 B5 B6 C5 C6 D5 D6 F4 G3 A6 H4 H5 H3 J4 G7 G6 F7 F8 H1 H6 H2 K5 J5 I6 I8 A5 G11 G9 G10 F11 H11 K8 K7 J8 J9 J10 I1 K9 I11 K10 J1 F9 B1 D7 C7 F3 G2 A4 B4 C4 C3 C2 B3 B2 A2 A1 C1 E2 E3 F2 D1 D2 J11 A3 F1 G1 I2 D10 C11;Red
9;0;B9 B9 J2 G7 H7 H6 J5 I6 J6 I7 J7 I9 I8 H9 H8 G9 G8 F9 F8 E9 B10 C8 A9 B7 D9 E8 D8 E6 E7 F6 F7 G6 C7 B8 D7 D6 C6 D5 C5 D3 D4 E3 E4 F3 F4 G3 G4 H3 I4 H4 G5 H5 I5 J9 I3 J8 A5 B3 F2 C4 C3 B4 A4 A3 B2 C2 D2 B5 A6 K11 B6 A2 D1 K8 C11 D10 C10 E10 C1 F10 A7 A8 K9 K7 B1 A1 B11 K6 K5 H10 J10 I11 J11 H11 G11 G10 F11 K10 F5 G1 F1 G2 E1 E2 J3 J1 K1;Red
9;0;C2 C2 I5 I10 E9 H6 G6 F8 E8 F7 E7 F6 E6 F5 E5 F3 F4 G3 H4 I2 J2 I3 J3 I4 J4 H5 D4 D3 E3 F1 F2 G1 G2 H1 D2 E2 C4 C3 I6 H8 H7 G8 G7 I8 K7 J9 A5 B4 A4 A3 B2 C2 H3 H2 G4 J8 K8 K9 C5 B5 E4 I7 K6 J10 B6 A6 C6 D6 C7 D7 C8 D8 C9 D9 B11 C10 B10 J6 K5 F10 D10 D11 C11 E10 F9 G9 C1 A2 D1 E1 B1 A1 D5 K11 A7 G11 B7 H11 G5 K10 J5 H10 F11 G10 E11 J1 K1;Red
9;0;K2 K2 F8 G6 J5 E7 B8 J4 I5 I4 H5 H4 G5 G4 F5 F4 D5 E5 D6 E6 C8 A11 D10 D8 C9 D9 C10 C11 D11 E3 C4 D2 B3 C1 A2 C3 B4 B5 A5 A6 B6 C5 C6 E4 C2 D1 B2 B1 A1 F7 G7 F6 E9 E8 G8 H6 I6 H7 I7 H9 H8 F10 F9 E10 E11 G9 I1 K8 F1 E2 J10 J8 K7 J9 K9 A4 A3 I9 I10 H11 I11 J11 K11 K10 A7 D7 C7 G11 G10 H10 J7 I8 J6 G1 F2 F3 G3 H3 I3 I2 J2 J3 K3 K2 K4 D3 D4;Red
9;1;K5 K5 F6 G4 J3 J2 E5 E4 F4 G2 G3 F3 H2 E8 B9 B10 G7 G8 F8 E10 E9 C11 F9 F10 G9 G10 I9 H11 J10 H8 H9 I7 D9 I8 K7 J8 K8 J6 K6 J5 A11 A10 C9 C10 D10 D11 J7 I6 H7 H6 G6 G5 F5 K5 H1 A9 C8 D8 D7 B8 C7 D6 E6 C6 I11 A8 F7 E7 B11 E1 D5 D4 G1 F2 E3 E2 D3 D2 B3 C3 B4 C4 B5 C5 B6 B7 A7 K11 B2 C2 C1 A4 B1 A3 A2 A1 J11 K10 K9 F1 H4 H5 I4 I5 J4 F11 J9;Red
9;1;K7 K7 D8 E4 D4 D5 G5 H3 I3 H4 I4 H5 I5 H7 I7 I6 K5 J6 K6 J7 K7 J9 J8 I9 I8 H9 H8 G9 G8 F9 F8 E9 E8 D9 C9 B11 A11 B10 A10 B9 A9 B8 A8 B7 A7 B5 B6 C5 C6 D6 C7 D7 C8 E7 G6 H6 G7 F7 F6 E6 F5 F4 G4 G3 J2 K8 C10 C11 D10 A6 J1 A4 B4 C4 C3 D11 E10 E11 F10 F11 G10 H10 H11 I10 J10 K11 K10 K9 D1 D2 C2 C1 B1 B2 A2 A3 J11 E1 A1 E2 E3 F2 F3 G2 I11 F1 J5;Red
9;3;H3 H3 H4 G8 H8 H7 E7 D9 F8 E10 F9 F10 G9 G10 I9 H9 I8 H11 J10 J11 I11 G6 F5 G3 E4 E3 F3 G1 G2 H1 F2 F1 J2 H2 E2 E1 C2 D2 C3 D3 C4 D4 C5 D5 C6 D6 C7 D7 D8 C9 E8 E9 H10 G11 I10 H6 E6 E5 F4 G4 G5 H5 D1 A10 F7 F6 C1 B9 G7 J5 E11 F11 A7 B8 I7 I6 J6 K4 I5 I4 J4 K5 J3 A8 J1 A9 B1 K11 K10 A1 B11 B10 A2 A4 B3 J7 K7 K6 J9 A3 K9 D10 C10 C11 J8 I2 I3;Red
9;6;I7 I7 F6 E8 B9 B10 G7 F9 H8 G10 I9 H11 J10 J11 I11 G4 J3 J2 E5 E4 F4 G2 G3 I1 F3 F2 E3 E2 C3 D3 C4 D4 C5 D5 C6 D6 C7 D7 C8 D8 C9 D9 C10 D1 B2 B8 E6 H9 I8 I10 J9 H10 D2 E1 C2 C1 B1 B3 A4 B4 A5 B5 A6 B6 A7 B7 A8 A9 F11 F10 E7 F7 G6 F8 G8 H6 H7 I6 K5 J7 J6 I7 J5 K6 I5 H5 I4 H4 I3 I2 H3 H2 G1 H1 K9 K8 J8 K7 G5 A2 A1 K10 K11 F1 J4 E10 C11;Red
10;0;E9 E9 F6 F5 G5 H3 K2 E8 B9 B10 G7 G8 F8 E10 E9 C11 F9 F10 G9 G10 I9 H11 J10 H9 I8 H8 I7 H7 I6 H6 J4 K1 I2 J2 I3 H4 I4 H5 J3 I1 J1 D10 H10 G11 I10 I11 J11 H2 D7 C9 C8 A10 F7 E7 E6 D8 D9 C10 B1 K9 J9 A9 G6 G4 F4 G3 F3 G1 E2 E5 D6 D5 C5 C6 A7 B6 A6 B5 A5 B7 A8 B8 C7 K10 C3 D1 E1 F2 E3 E4 D4 D3 F1 A4 B3 B4 C4 A3 B2 K11 C1 A2 A1 D2 F11 E11 J5;Red
10;1;D6 D6 E6 E7 G6 H4 F5 G3 E4 E3 F3 G1 G2 H1 J2 H2 I4 H5 I5 H6 I6 H8 I8 I7 G7 F9 E9 F8 F7 E8 D8 D9 B10 C9 B9 C8 B8 C7 B7 C6 B6 C4 C5 D4 D5 F2 E2 D3 A5 B3 K7 J6 K6 K5 J5 A4 B4 C3 J9 J7 J8 G5 F6 E5 G4 H3 I3 A6 B5 A3 I9 A7 I11 K8 I10 K11 J1 I2 J10 G11 J11 F10 G10 F11 H11 H10 B1 D7 D6 G9 C1 G8 H7 H9 J3 K10 K9 C2 B2 A2 A1 D2 F1 E1 D1 B11 A11;Red
10;4;D3 D3 J10 K11 F6 G4 J3 J2 E5 F3 D4 E2 C3 D1 B2 C5 D5 F7 D8 C11 B10 E6 C7 E3 E4 F4 F5 H3 C2 C1 B1 A4 B4 B3 D7 E7 D9 E8 C10 A3 B11 I3 H4 G5 H5 G6 H6 G8 H8 H7 J6 I6 J5 I5 J4 I4 G9 K2 F8 G7 I7 K3 F9 A5 B5 A1 F11 E1 F10 F1 F2 G1 G2 H1 H2 I1 I2 J1 K1 K10 G10 G11 E11 K6 J7 I9 H9 H11 H10 I10 J9 J8 I8 E10 A2 K9 I11 A7 C6 D6 G3 D2 J11 K8 K7 A6 B6;Red
10;4;F6 F6 E6 E7 C8 D7 C7 D5 F4 D6 C5 C6 A7 B7 A8 B8 A9 B11 B6 A11 B9 D10 F9 E8 H5 G7 H7 H6 J5 I6 J6 I4 I5 H4 G5 G4 F5 G6 I8 I7 J7 I9 H9 G11 F10 J4 A4 B5 D4 E1 F3 G1 F1 F2 E2 E3 D3 E4 E5 G2 H10 H11 I10 I11 K10 J10 K9 J9 K8 J8 K7 J11 K11 G3 D2 D1 C2 C1 A2 B2 A3 B3 B4 C4 B1 A1 J3 J2 I3 I2 H3 H2 J1 K3 C10 C11 D9 D8 C9 K4 K5 K6 F11 E11 G10 E10 E9;Red
10;5;D9 D9 G5 G6 F6 F7 E7 D9 E8 E9 F8 F9 H8 G8 H7 G7 I5 H5 J3 J2 I3 I2 H3 H2 F3 G3 F4 G4 F5 G1 E2 G9 H9 G11 I10 H10 I9 E5 E6 D6 G10 F11 F10 E11 E10 D11 D10 C11 B10 C10 C8 D7 D8 C9 B9 C7 A8 B6 H6 J10 J9 B7 H4 H11 I11 J8 K7 K8 J7 I8 I7 A7 I6 A6 J6 K10 F2 K9 F1 B8 A9 E1 J11 C2 G2 H1 B1 B2 A2 A1 B4 C3 B3 C4 B5 C5 D5 C6 E4 D2 C1 A4 E3 D3 D4 B11 A11;Red
10;6;G6 G6 H6 G8 H8 H7 J6 I7 J7 I9 I8 G10 G9 F10 F9 E10 E9 D10 K8 J10 C10 D9 C9 D7 C7 C8 A9 B8 D8 E7 A8 B9 A10 B7 A7 B5 B6 C5 C6 D5 D6 E5 E6 F5 F6 G5 H5 G6 G7 F8 E8 A6 I3 H9 H4 J8 K7 J9 K9 K10 I10 H11 I11 K5 I6 A5 F4 G4 H3 G1 H2 I5 I1 H10 I2 K11 J11 E1 H1 F3 G3 E4 D4 E3 D3 C2 F2 E2 B2 B3 A4 A3 B1 C3 C4 D2 C1 A2 E11 F11 J4 J5 I4 D1 A1 F1 B11;Red
10;7;K1 K1 G7 I10 F9 H5 F6 G4 E5 E4 F4 G2 F3 F2 G3 H2 J3 E3 J1 J2 I2 H3 I3 J4 H4 G5 I5 I4 K4 K3 B5 B6 C5 C6 D5 D6 F5 A6 D4 D3 C3 D1 B2 C4 B4 H6 I6 H7 I7 H8 I8 H9 K9 J11 D2 E1 C2 C1 B1 F10 E10 G9 G8 E9 D10 D9 A10 B10 J8 I9 J9 J10 K10 K11 E7 D8 E8 C9 B8 C7 B7 A8 C8 D7 E6 A7 I11 G6 F7 F8 F11 K6 J6 H10 G10 G11 F1 A2 A1 K7 J7 K8 J5 A3 B3 A4 E11;Red
11;2;J7 J7 F6 G4 J3 J2 E5 E4 F4 G2 G3 F3 H2 E8 C9 D7 G7 F9 H8 H9 G9 F11 F10 E11 E10 D11 C10 D9 D10 E9 B8 C6 A7 B5 H10 G11 H11 G8 H7 I10 C7 D6 E6 E7 J9 I9 J8 I8 I7 J7 K6 K7 J6 A6 I11 E1 D5 B7 A8 B6 I6 H6 I5 H5 I4 I3 H4 H3 G5 F5 D8 F7 H1 A5 G1 F2 E3 E2 D3 D2 B3 C2 B2 B1 A1 C3 C4 B4 F1 K10 J10 K11 J11 F8 G6 D1 C1 A2 K9 A4 C5 I2 J4 K3 C8 D4 B11;Red
11;3;J10 J10 F6 E8 B9 B10 G7 G8 F8 E10 E9 C11 J7 G9 F9 F10 I9 H11 G10 H8 I7 H7 I6 H6 I5 J2 H5 H3 G4 G3 E4 E3 F3 G1 G2 H1 F2 F1 E2 E1 C2 D2 C3 D3 C4 D4 C5 D5 C6 D6 C7 D7 C8 D8 C9 D9 C10 B11 D10 D11 H9 I4 D1 A10 F11 K3 H4 I3 G5 E5 E11 J4 C1 G6 F7 A9 B8 E6 E7 F5 F4 A8 B1 K4 J5 K5 J6 A7 B5 K11 J11 G11 I10 I11 A1 K10 K9 J9 K8 A6 J3 A3 B3 A4 B4 H10 J8;Red
11;4;J8 J8 D8 E4 D4 D5 G5 H3 I3 H4 I4 H5 I5 H6 I6 H7 I7 H8 I8 H9 I9 I10 K9 J11 J10 I11 K10 K11 F6 F7 E7 G6 F5 G4 F4 G2 F3 F2 E3 E2 C3 D3 C4 C5 D9 C11 B10 G3 D1 B6 C10 B11 A11 A8 E8 F8 E9 E10 F9 F10 G9 G10 F1 J9 K8 A6 K7 J7 K6 J6 K5 J5 K4 J4 K3 J2 J3 I2 K2 K1 J1 H11 F11 E1 B1 D6 E5 C6 A7 A5 B5 B4 B3 A4 A3 G11 C7 D7 C8 B8 B7 G1 C9 D10 C1 B2 A2;Red
11;6;I9 I9 J10 K11 H11 F6 D7 C10 B10 E5 D5 D6 B7 C7 H5 I2 J2 G7 H7 H6 J5 I5 K3 I6 J6 I7 J7 K8 I8 H9 H8 G9 G8 F9 F8 E9 E8 D9 C8 C6 B6 B5 C5 E2 E4 F3 D2 D3 G3 F4 E3 F2 C3 C4 D4 E6 F7 G6 E1 A6 I11 J9 G11 G10 I10 J8 K7 K9 F1 A5 H4 G5 A1 A7 B8 C9 B9 F5 G4 F10 E7 K10 E11 F11 E10 D11 D10 C11 B11 A4 B3 B4 B2 B1 C1 C2 D1 A2 A8 G1 J11 A3 J3 I4 J4 I3 J1;Red
11;6;J10 J10 F6 E8 B9 B10 G7 G8 F8 E10 E9 C11 J7 G9 F9 F10 I9 H11 G10 H8 I7 H7 I6 H6 I5 J2 H5 H3 G4 G3 E4 E3 F3 F4 E5 F5 E6 G1 G2 H1 H2 I1 F2 F1 E2 E1 C2 D2 C3 D3 C4 D4 C5 D5 C6 D6 C7 D7 C8 D8 C9 D9 C10 B11 D10 D11 H9 I4 D1 A10 F11 K3 H4 I3 G5 J4 E11 A5 B5 G6 F7 E7 B1 K4 J5 A7 B7 B6 K9 K10 J11 K11 A1 A4 B3 B4 J3 K2 G11 A3 A2 H10 J9 I10 I11 I8 J8;Red
12;1;A11 A11 D5 D4 C5 C3 E4 F2 E3 E2 G3 H1 I2 H3 H2 G4 F4 F5 D6 D8 E7 E8 F7 F8 H7 H8 G8 F10 G9 G10 F9 E10 E9 D10 B9 B10 A10 A11 C10 D9 C9 D7 C7 C8 B8 C6 B7 B6 H10 H9 K7 I9 J9 I7 J6 I6 J5 I5 J4 I4 J3 I3 J2 J1 I1 K3 H5 H6 G7 G6 I11 I10 J10 A8 G11 E1 F3 G2 G5 F6 E6 E5 B1 C2 B3 B2 A2 A1 C1 A4 H4 A6 J11 K11 K9 K10 A7 F1 C4 D2 B4 A3 G1 H11 J7 I8 J8;Red
12;2;B8 B8 J2 I10 K10 K11 I4 H6 I6 I5 K4 J5 K5 J6 K6 J7 K7 J8 K8 J10 J9 I9 K9 J11 H9 G11 H10 H11 F10 E11 F11 G8 F7 F8 D9 E8 D8 E7 D7 E5 D5 D6 E6 F5 F6 G5 B7 C6 B6 C7 B8 C8 B9 B5 C5 E2 E4 F3 F4 G3 G4 H3 H4 I3 J3 H5 G6 C4 D4 D3 E3 F2 D2 C3 F1 G2 E1 A6 F9 H7 I7 H8 I8 A5 I11 A7 E9 J4 K3 J1 K1 G7 C1 A4 B3 C2 D1 B4 G10 E10 G9 A2 B1 B2 A1 K2 C9;Red
12;3;E8 E8 F6 F5 G5 H3 K2 G4 I4 K1 I2 I3 J2 J3 K3 J4 K4 J5 K5 J7 J6 I7 I6 H7 H6 F8 D9 E7 D7 D8 B9 C8 B8 C7 B7 C6 B6 C4 C5 D4 D5 E4 E5 F4 E6 A5 F3 D6 B11 B5 G2 I5 G6 K6 F7 E8 G7 G8 H8 H9 G9 A7 G1 I8 G10 F10 F9 E10 F11 K7 G11 H10 I1 A6 I11 I10 F1 K10 E9 D10 C10 C11 B2 K11 A10 E1 C3 B4 D3 E2 B1 C2 B3 A3 C1 A2 A1 D2 H4 F2 E3 G3 J10 J9 K9 C9 B10;Red
